season,win,team_1,team_2,team_1_name,team_2_name,team_1_seed,team_2_seed,team_1_win_pct,team_1_pace,team_1_efg_pct,team_1_ts_pct,team_1_r3P,team_1_or_pct,team_1_dr_pct,team_1_trb_pct,team_1_ast_pct,team_1_stl_pct,team_1_to_pct,team_1_blk_pct,team_1_ftr,team_1_ORtg,team_1_DRtg,team_2_win_pct,team_2_pace,team_2_efg_pct,team_2_ts_pct,team_2_r3P,team_2_or_pct,team_2_dr_pct,team_2_trb_pct,team_2_ast_pct,team_2_stl_pct,team_2_to_pct,team_2_blk_pct,team_2_ftr,team_2_ORtg,team_2_DRtg,diff_seed,diff_win_pct,diff_pace,diff_efg_pct,diff_ts_pct,diff_r3P,diff_or_pct,diff_dr_pct,diff_trb_pct,diff_ast_pct,diff_to_pct,diff_stl_pct,diff_blk_pct,diff_ftr,diff_ORtg,diff_DRtg
2003,1,1421,1411,UNC Asheville,TX Southern,16,16,0.4482758620689655,67.13644137931034,0.48633879781420764,0.5798802610444023,0.31693989071038253,0.34970530451866405,0.6280373831775701,0.49233716475095785,0.5346534653465347,0.10520537731882916,0.2414023772895218,0.04920814479638009,0.36854887674559805,106.06295938358777,116.84902304971533,0.6,66.89536,0.5012062726176115,0.5924350600030381,0.3347406513872135,0.3654024051803885,0.6751361161524501,0.521759047182776,0.5741239892183289,0.09432907298274588,0.22771883331419898,0.0369757174392936,0.5078407720144753,108.82668095365658,105.88676603778399,0,-0.15172413793103445,0.24108137931034435,-0.01486747480340389,-0.012554798958635871,-0.01780076067683095,-0.015697100661724472,-0.04709873297487999,-0.029421882431818147,-0.03947052387179417,0.013683543975322815,0.010876304336083276,0.01223242735708649,-0.13929189526887725,-2.7637215700688103,10.962257011931342
2003,1,1112,1436,Arizona,Vermont,1,16,0.8928571428571429,73.26857142857143,0.5149456521739131,0.5982948846539619,0.30543478260869567,0.3946146703806871,0.6783523225241017,0.5405770964833183,0.5818610129564193,0.1156734950146188,0.2018015910154422,0.06515737161789067,0.3804347826086957,116.30400873498674,95.88012790516301,0.6551724137931034,62.945544827586204,0.49166666666666664,0.5634077283721357,0.2771604938271605,0.3722772277227723,0.728515625,0.551622418879056,0.5722222222222222,0.10926880609498106,0.22351010791593917,0.05385097056981841,0.35,107.70119415753344,100.30563911619721,-15,0.23768472906403948,10.32302660098523,0.02327898550724644,0.03488715628182615,0.02827428878153515,0.02233744265791482,-0.050163302475898286,-0.011045322395737744,0.009638790734197156,-0.021708516900496966,0.006404688919637733,0.011306401048072262,0.0304347826086957,8.602814577453302,-4.425511211034205
2003,1,1113,1272,Arizona St,Memphis,10,7,0.6206896551724138,65.98841379310345,0.5133333333333333,0.6061523222540172,0.22121212121212122,0.3997985901309164,0.6793969849246231,0.539738430583501,0.5716096324461344,0.07837934356521162,0.21215845623892177,0.0762081784386617,0.46060606060606063,115.1194776094445,104.82508946189091,0.7931034482758621,67.00667586206896,0.49626436781609196,0.5728813199864269,0.33448275862068966,0.37362637362637363,0.6777677767776777,0.5270086246028144,0.6325459317585301,0.11027617276133185,0.20584670513529893,0.08760429082240763,0.3816091954022989,111.20868244934525,98.24034002582142,3,-0.1724137931034483,-1.0182620689655124,0.017068965517241352,0.03327100226759028,-0.11327063740856844,0.026172216504542767,0.0016292081469453379,0.012729805980686626,-0.06093629931239575,0.006311751103622837,-0.03189682919612023,-0.011396112383745924,0.07899686520376176,3.910795160099255,6.584749436069487
2003,1,1141,1166,C Michigan,Creighton,11,6,0.7931034482758621,68.5638620689655,0.5700261780104712,0.6813336491768329,0.3403141361256545,0.35906432748538014,0.6553398058252428,0.5209549071618037,0.5867875647668394,0.10359938459953909,0.2660494721256599,0.06904761904761905,0.47774869109947643,115.72397643877946,106.82213209733489,0.8787878787878788,66.00261818181819,0.5688291139240507,0.6404855443759736,0.35654008438818563,0.337406015037594,0.6769911504424779,0.512306289881495,0.5860612460401268,0.12731052517016408,0.2024713069233617,0.08050383351588171,0.34862869198312235,120.05951646362604,97.47088086129182,5,-0.08568443051201668,2.561243887147313,0.0011970640864205073,0.04084810480085932,-0.016225948262531154,0.021658312447786154,-0.02165134461723517,0.008648617280308746,7.263187267125826e-4,0.06357816520229817,-0.023711140570624997,-0.011456214468262657,0.12911999911635408,-4.33554002484658,9.351251236043069
2003,1,1143,1301,California,NC State,8,9,0.7241379310344828,67.43304827586206,0.5202583675866118,0.5909648047627386,0.2900763358778626,0.3282980866062437,0.6857419980601358,0.5103754940711462,0.5851197982345523,0.09717803179092362,0.21017014884341986,0.04750733137829912,0.33235466823253085,110.45438479362213,103.44871316550812,0.6,64.13311999999999,0.5309375,0.6259077391244208,0.421875,0.3122994652406417,0.676560900716479,0.49843096234309625,0.6027397260273972,0.12154620967795784,0.2214144579275108,0.05771643663739021,0.38375,112.89018840811114,106.02945872585025,-1,0.12413793103448278,3.2999282758620723,-0.010679132413388137,-0.034942934361682165,-0.13179866412213742,0.015998621365601984,0.009181097343656797,0.01194453172804999,-0.017619927792844936,-0.011244309084090937,-0.02436817788703423,-0.010209105259091092,-0.05139533176746913,-2.435803614489018,-2.580745560342123
2003,1,1163,1140,Connecticut,BYU,5,12,0.7,70.03904000000001,0.5235798499464094,0.5967115008002545,0.25241157556270094,0.4071691176470588,0.6453353893600616,0.5366876310272537,0.5293453724604966,0.085084740577582,0.22558847180086988,0.11830698623151453,0.3553054662379421,114.26960354301447,101.9431448517855,0.7419354838709677,62.169599999999996,0.5292636878539962,0.6403311703862514,0.3146633102580239,0.34994807892004154,0.700925925925926,0.5354870288790994,0.5583892617449664,0.11003593210568034,0.2210394708003746,0.04908747640025173,0.4713656387665198,116.53865056752144,102.42533224411724,-7,-0.041935483870967794,7.869440000000019,-0.005683837907586864,-0.043619669585996945,-0.06225173469532297,0.05722103872701728,-0.055590536565864324,0.0012006021481543172,-0.02904388928446977,0.004549001000495295,-0.02495119152809834,0.0692195098312628,-0.1160601725285777,-2.2690470245069747,-0.48218739233173835
2003,1,1181,1161,Duke,Colorado St,3,14,0.8,70.03135999999999,0.5143646408839779,0.6162165954972836,0.3414364640883978,0.3782051282051282,0.6543909348441926,0.5141794514179452,0.5054811205846529,0.12218486080700657,0.20038641736121265,0.08979591836734693,0.46519337016574586,117.04280291953016,100.52639274747771,0.5666666666666667,65.38624,0.5470249520153551,0.6441653705982032,0.2220089571337172,0.36160714285714285,0.6616541353383458,0.5244897959183673,0.5871212121212122,0.08227202422088394,0.24673896730158107,0.07366589327146171,0.4657709532949456,113.17365855568387,111.13449353666255,-11,0.2333333333333334,4.6451199999999915,-0.03266031113137713,-0.027948775100919643,0.11942750695468057,0.016597985347985345,-0.007263200494153188,-0.01031034450042212,-0.08164009153655927,-0.046352549940368415,0.03991283658612263,0.016130025095885223,-5.775831291997546e-4,3.8691443638462886,-10.608100789184832
2003,1,1211,1153,Gonzaga,Cincinnati,9,8,0.7419354838709677,66.15205161290321,0.5346131471785922,0.6329885325476398,0.343804537521815,0.3623898139079334,0.714936247723133,0.5450684285040113,0.6039603960396039,0.10234101928939053,0.21992344518512974,0.0625,0.4444444444444444,116.4960333807705,103.08606721094552,0.6071428571428571,62.03382857142857,0.462822936357908,0.5480734563809124,0.3440453686200378,0.3346456692913386,0.6780538302277432,0.5020181634712412,0.5366614664586583,0.08350010319461029,0.17098965357150753,0.08002689979825152,0.3799621928166352,108.52373635767397,99.13945570711648,1,0.13479262672811065,4.118223041474636,0.07179021082068421,0.08491507616672733,-2.4083109822281568e-4,0.0277441446165948,0.036882417495389785,0.043050265032770096,0.06729892958094563,0.04893379161362221,0.01884091609478024,-0.01752689979825152,0.06448225162780924,7.97229702309653,3.9466115038290326
2003,1,1228,1443,Illinois,WKU,4,13,0.8,64.93184,0.5522700119474313,0.628590158105841,0.36140979689366787,0.3146551724137931,0.6952554744525548,0.5207509881422925,0.6740467404674046,0.10865354049113883,0.20277673737055146,0.05733662145499383,0.34229390681003585,116.17310295431847,94.56069626241919,0.7419354838709677,65.4583741935484,0.5288517022504328,0.6036613955074378,0.3762261973456434,0.3600764087870105,0.6719478098788444,0.5179245283018868,0.5520702634880803,0.10702657308536791,0.2316172760073676,0.06340057636887608,0.3773802654356607,111.66909519844573,101.46807899982338,-9,0.058064516129032295,-0.5265341935484003,0.02341830969699854,0.024928762598403154,-0.01481640045197552,-0.04542123637321743,0.023307664573710363,0.0028264598404056374,0.12197647697932434,-0.028840538636816127,0.0016269674057709238,-0.006063954913882251,-0.03508635862562487,4.504007755872735,-6.907382737404191
2003,1,1242,1429,Kansas,Utah St,2,15,0.7666666666666667,70.57791999999999,0.5238095238095238,0.6014948626422387,0.2268592830390583,0.38858695652173914,0.6999132697311362,0.5476295968099246,0.5534729878721059,0.14456232614478146,0.21111418415277755,0.08094713656387666,0.3873729266987694,115.23906249055419,94.03318582733336,0.7333333333333333,58.018559999999994,0.49518613607188705,0.5849699090769358,0.2336328626444159,0.3989473684210526,0.71005291005291,0.554089709762533,0.5864978902953587,0.08714956700425656,0.21085206756826325,0.03937007874015748,0.38960205391527597,113.69924842441225,103.58754164184704,-13,0.03333333333333344,12.559359999999998,0.028623387737636785,0.016524953565302924,-0.006773579605357599,-0.01036041189931347,-0.010139640321773835,-0.006460112952608399,-0.033024902423252844,2.6211658451430475e-4,0.05741275914052489,0.04157705782371918,-0.002229127216506588,1.5398140661419433,-9.554355814513684
